text,label,aug
Boeing deliveries halved in first eleven months of 2019 https://t.co/aNHnf3f89F https://t.co/LHeC37Q814,0,Boeing deliveries halved in first eleven months of 2019 https://t.co/aNHnf3f89F https://t.co/LHeC37Q814
Boeing Forced to Halt 737 MAX Production,0,Boeing is forced to stop production of the 737 MAX
Boeing to suspend 737 Max production in January,0,Boeing suspends production of 737 MAX aircraft in January
"Boeing, suppliers slip as Wall Street counts MAX halt costs",0,"Boeing, suppliers decline as Wall Street calculates maximum downtime costs"
"Boeing's halt to 737 MAX production could ding U.S. economy, jobs",0,Boeing halting production of the 737 MAX could hurt the US economy and jobs
Breaking - United $UAL suspends flights to China as coronavirus outbreak continues,0,Urgent - United $UAL suspends its flights to China as the Corona virus outbreak continues
Bristol-Myers' Opdivo + Yervoy disappoints in melanoma study,0,Bristol-Myers' Opdivo+Yervoy disappoints in melanoma study
Bumble Bee files for bankruptcy after $25 million fine for tuna price fixing https://t.co/nLaDnUUmKh,0,Bumble Bee declares bankruptcy after a $25 million fine for manipulating tuna prices https://t.co/nLaDnUUmKh
"Bumble Bee Foods filed for bankruptcy, blaming its ""recent and significant legal challenges."" https://t.co/kFYH8KrLKA",0,"Bumble Bee Foods has filed for bankruptcy, blaming its ""recent and significant legal challenges."" https://t.co/kFYH8KrLKA"
Burberry says coronavirus hurting luxury demand,0,Burberry says coronavirus is hurting demand for luxury goods
Burberry Says Viral Epidemic Devastates China Sales,0,Burberry says the viral pandemic is devastating sales in China
BW Group trims its stake in DHT Holdings,0,BW Group reduces its stake in DHT Holdings
California department to reject Sezzle's application for lending license in state,0,The California Department rejects Sezzle's application for a lending license in the state
Canadian National Laying Off Workers,0,Canadian National Layoffs
Carmakers close Chinese factories because of coronavirus,0,Automakers close their Chinese factories due to the Corona virus
China’s Coronavirus Set To Dampen Economic Growth In The United States,0,The Chinese coronavirus is expected to weaken economic growth in the United States
Coronavirus reports hang over cruise line sector,0,Coronavirus reports hang over the cruise line industry
CORRECT: Tapestry estimates 2020 negative impact of $200 mln-$250 mln from coronavirus outbreak in China,0,True: Tapestry estimates the negative impact for 2020 is between $200 million to $250 million from the coronavirus outbreak in China
"CORRECTED-Nissan recalls nearly 400,000 vehicles over braking system defect (Nov. 16)",0,"Corrected - Nissan recalls nearly 400,000 vehicles due to brake system defect (November 16)"
Credit Suisse's Top Investor Wants Chairman to Follow CEO Out,0,Credit Suisse's largest investor wants the chairman to report to the CEO
Delta and American airlines halt flights to China in response to coronavirus https://t.co/XtxOndVRIg,0,Delta and US airlines suspend flights to China in response to the Corona virus https://t.co/XtxOndVRIg
"Delta has decided to temporarily suspend all flights from the US to China from February 6 through April 30, due to... https://t.co/vJLfdbPhvV",0,"Delta has decided to temporarily suspend all flights from the United States to China from February 6 to April 30, due to... https://t.co/vJLfdbPhvV"
Disney+ faces backlash over 'The Simpsons' aspect ratio,0,Disney+ is facing backlash over the aspect ratio of The Simpsons
DNA testing company Veritas Genetics is suspending American operations and cutting all U.S. staff after a financing… https://t.co/LZZNsdU41T,0,DNA testing company Veritas Genetics is suspending its US operations and cutting all US employees after funding… https://t.co/LZZNsdU41T
Efforts to save South African Airways by placing it into bankruptcy protection hit a snag https://t.co/ptXgcTsac7,0,Efforts to save South African Airways by placing it into bankruptcy protection have hit a snag https://t.co/ptXgcTsac7
Electrolux to incur $70 million charge for U.S. overhaul,0,Electrolux will incur a $70 million charge for overhaul in the United States
Expedia's Problems Run Deeper Than SEO Headwinds,0,Expedia's problems run deeper than SEO headwinds
Facebook under fire as political ads vanish from archive: FT https://t.co/4gXYZZSiWR https://t.co/NIfMVvmsj3,0,Facebook under fire as political ads disappear from archives: FT https://t.co/4gXYZZSiWR https://t.co/NIfMVvmsj3
Factbox: Automakers close factories in China due to virus outbreak,0,Facts: Automakers close their factories in China due to the virus outbreak
Finnair cancels 276 flights as unions join solidarity strike #FinnairOyj #Stock #MarketScreener… https://t.co/j4PMDAs2cI,0,Finnair cancels 276 flights as unions join solidarity strike #FinnairOyj #Stock #MarketScreener… https://t.co/j4PMDAs2cI
"Ford Recalls More Than 500,000 Pickups for Fire Risk",0,"Ford is recalling more than 500,000 pickups due to fire hazard"
Ford risks Mustang fan backlash with SUV: They'll need to pry gas-powered Mustangs from 'my cold dead fingers',0,Ford risks backlash from Mustang fans with SUVs: They'll need to keep gas-powered Mustangs off my 'cold dead fingers'
Frozen Wells Fargo Bonuses Show a Peril for Bankers After Crisis,0,Wells Fargo's frozen bonuses show risk for bankers after crisis
"FTC's Look Into Facebook A 'Negative Development,' Says RBC's Mahaney",0,"The FTC's view of Facebook is a ""negative development,"" says RBC's Mahaney"
Gilead's Second CAR-T Treatment Suffers the Same Issues as Yescarta,0,Gilead's second CAR-T treatment suffers from the same problems as Yescarta
Goldman partner embroiled in 1MDB scandal exits bank - FT https://t.co/uiXjEqyc6e https://t.co/cV1UlIMIB4,0,Goldman partner involved in 1MDB scandal exits the bank - FT https://t.co/uiXjEqyc6e https://t.co/cV1UlIMIB4
"Gulfport Energy to stop share buybacks, cut jobs; Houston to leave board",0,Gulfport Energy halts stock buybacks and cuts jobs; Houston to leave the council
Harvest Health becomes latest cannabis company to scale back a previously-agreed deal,0,Harvest Health has become the latest cannabis company to scale back a previously agreed-upon deal
"Hexo's Q1 Report Could Be Ugly, Says Cantor Fitzgerald",0,Cantor Fitzgerald says Hexo's first-quarter report could be ugly
Honda may keep Wuhan plants closed longer due to outbreak: Nikkei,0,Honda may keep Wuhan factories closed longer due to outbreak: Nikkei
"Hong Kong Airlines to cut 400 jobs, ask employees to take unpaid leave: SCMP",0,"Hong Kong Airlines cuts 400 jobs, asks employees to take unpaid leave: SCMP"
"Hong Kong Airlines to cut 400 jobs, operations as coronavirus hits travel",0,Hong Kong Airlines cuts 400 jobs and operations as coronavirus spreads in travel
"Hyundai Motor, Kia Motors to keep Chinese factories idled until February 16",0,Hyundai Motor and Kia Motors will keep Chinese factories idle until February 16
IFA Irish Farmers Association : HAND IN LETTERS OF PROTEST TO MEAT INDUSTRY IRELAND AND MI... #IFA #economy… https://t.co/xxnZ8OgPnG,0,Irish Farmers Association IFA: Protest letters delivered to meat industry in Ireland and MI… #IFA #economy… https://t.co/xxnZ8OgPnG
"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter… https://t.co/xYlMfujdGg",0,"In a strongly worded letter, HP told Xerox it had “significant concerns about the near-term and long-term health situation... https://t.co/xYlMfujdGg"
"ING's Fourth-Quarter Results Were Quite Challenging, Says CFO",0,"ING's fourth-quarter results were very difficult, the CFO says"
J.C. Penney Again at Risk Of NYSE Delisting,0,JCPenney is once again at risk of being delisted from the New York Stock Exchange
Jaguar Land Rover to cut output at two UK factories,0,Jaguar Land Rover cuts production at two UK plants
La Jolla Pharma to reassess development of LJPC-401,0,La Jolla Pharma reevaluates development of LJPC-401
La Jolla Pharmaceutical to reassess continued development of LJPC-401 based on clinical results,0,La Jolla Pharmaceutical is re-evaluating the continued development of LJPC-401 based on clinical results
Lifeblood of Amazon merchants threatened as coronavirus infects Chinese workers,0,The lifeline of Amazon merchants is threatened when coronavirus infects Chinese workers
Loonie dips as Bank of Canada official points out uncertainties,0,Canadian dollar falls as Bank of Canada official flags uncertainty
L'Oreal CEO says coronavirus will hamper sales in coming weeks,0,L'Oréal CEO says coronavirus will hamper sales in coming weeks
L'Oreal Expects Short-Term Virus Hit,0,L'Oréal expects a virus to occur in the short term
Lowe's says it will shut 34 stores in Canada,0,Lowe's says it will close 34 stores in Canada
Luckin Coffee and Yum China hit again by coronavirus anxiety,0,Luckin Coffee and Yum China have once again been hit by coronavirus concerns
"Macy's says weather, soft tourism and weak performance at lower-tier malls weighed in Q3",0,"Macy's says weather, weak tourism and poor performance at lower-tier malls weighed on the third quarter"
"Mitsubishi postpones SpaceJet delivery again, books $4.5 billion special loss",0,Mitsubishi delays SpaceJet deliveries again and incurs $4.5 billion private loss
"Nike to record $425 mln charge as it transitions brand business in Brazil, Argentina, Chile, Uruguay to distributor partnerships",0,"Nike scores $425 million fee while converting brand business in Brazil, Argentina, Chile and Uruguay to distribution partnerships"
Nike Warns Coronavirus Is Presuring Sales in China,0,Nike warns that the Corona virus is affecting sales in China
Nintendo Switch Shipments to Japan Delayed by Coronavirus,0,Nintendo Switch shipments to Japan delayed due to coronavirus
Nissan orders deep spending cuts - Reuters,0,Nissan orders major spending cuts - Reuters
Novartis to cut 150 jobs at Shanghai site in shift to commercial development,0,Novartis is cutting 150 jobs at its Shanghai site to shift to commercial development
NTSB calls on Boeing to redesign thousands of 737s,0,NTSB calls on Boeing to redesign thousands of 737 planes
NTSB chair criticizes Uber's safety culture,0,NTSB chief criticizes Uber's safety culture
Nutrien : to Shut Down Rocanville Mine for Two Weeks Due to CN Strike #Nutrien #Stock #MarketScreener… https://t.co/7RnmPSYg3X,0,Nutrien: Rocanville mine closed for two weeks due to CN strike #Nutrien #Stock #MarketScreener… https://t.co/7RnmPSYg3X
Oracle’s Need for ‘Steep’ Sales Climb Leaves Street Cautious,0,"Oracle's need for a ""sharp"" sales increase makes the Street wary"
"Participation Of BSNL, MTNL In Spectrum Auction May Lead To Conflict Of Interest: Department Of Telecom ",0,Participation of BSNL and MTNL in spectrum auction may create conflict of interest: Department of Telecommunications
Peter Thiel Divides Facebook Internally Over Ad Policy (Radio),0,Peter Thiel splits Facebook internally over ad policy (Radio)
PG&E loses half of financial backing for bankruptcy plan,0,PG&E loses half of financial support in bankruptcy plan
Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results,0,The difficult transformation faced by Pizza Hut is impacting the results of Yum Brands
Protest forces AngloGold to suspend Guinea gold production,0,Protest forces AngloGold to suspend gold production in Guinea
Qualcomm Projects Uneven Sales Growth on Pickup of 5G,0,Qualcomm expects uneven sales growth when it picks up 5G
Royal Mail Labor Trouble Throws Long-Term Targets Into Jeopardy,0,The Royal Mail business problem puts long-term goals at risk
Royal Mail Labor Troubles Put Long-Term Targets in Jeopardy,0,Labor problems at Royal Mail put long-term goals at risk
Russia's Rusal faces tough market for aluminium even after sanctions dropped,0,The Russian company Rusal faces a difficult market for aluminum even after the sanctions were dropped
"S. African Airways Cuts Foreign, Local Routes to Stay Afloat",0,African Airlines is cutting foreign and domestic routes to stay afloat
Saputo Canadian Closures Show How Much Dairy Industry Is Hurting,0,Saputo's Canadian closures show just how damaged the dairy industry is
Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook,0,The sell side is on board with Bristol-Myers Squibb's fourth-quarter forecasts and forecasts
SoftBank Group Corp.’s massive investment in WeWork triggered a multi-billion-dollar writedown and a rare apology f… https://t.co/PogaY0B09Z,0,SoftBank Group Corp.'s investment led WeWork's huge asset write-off led to billions of dollars in assets and a rare apology from… https://t.co/PogaY0B09Z
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble… https://t.co/t6dCbMr0C3",0,"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle have reported an issue… https://t.co/t6dCbMr0C3"
Sparkle fades as coronavirus risks wiping out luxury goods growth,0,The luster is fading as the coronavirus risks decimating the growth of luxury goods
"Steel Giant to Axe 3,000 Jobs as Crisis Rips Through Europe",0,"The steel giant cuts 3,000 jobs as the crisis spreads in Europe"
Swiss investor adviser Ethos calls for Credit Suisse overhaul after spying,0,Swiss investor advisor Ethos calls for reform of Credit Suisse after spying
Tesla Cybertruck debut drew ridicule online after the newly-unveiled model’s armored glass windows cracked like spi… https://t.co/3h9ch5lK1r,0,The debut of the Tesla Cybertruck sparked ridicule online after the newly unveiled model's armored glass windows cracked like a spy… https://t.co/3h9ch5lK1r
Tesla Zealotry on Street Fades as Focus Shifts to Fundamentals,0,Tesla fanaticism on the street is fading as the focus shifts to fundamentals
Tesla's Return to Profitability Is Not Sustainable,0,Tesla's return to profitability is not sustainable
"Teva, Bausch Could Be Next to File for Bankruptcy",0,Teva and Bausch may be on the verge of filing for bankruptcy
"The reveal of the Tesla $TSLA #Cybertruck didn't go quite as expected... but moving on, there's a few specs you sho… https://t.co/wYnwjcjnEF",0,"The Tesla $TSLA #Cybertruck wasn't revealed quite as expected... but moving forward, there are some specs for you to view... https://t.co/wYnwjcjnEF"
"The Supreme Cannabis Company, Inc. Consensus Forecasts Have Become A Little Darker Since Its Latest Report",0,"The consensus forecast for Supreme Cannabis Company, Inc. is now... A little darker since her last report"
Thiel driving FB division on political ads - WSJ,0,Thiel leads Facebook's political advertising division - Wall Street Journal
"Three of the largest US airlines -- Delta, American and United -- have canceled more flights between the United Sta... https://t.co/fY9qG2bXpa",0,"Three of the largest US airlines - Delta, American and United - have canceled more flights between the U.S.… https://t.co/fY9qG2bXpa"
