text,label,aug
Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1,Progress 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI$ ZS
Upgrades 4/7: $AMT $BHP $BK $CHH $ENI $EQNR $ETR $EXR $FCX $HOLX $HSIC $LOW $LSI $MAR $MAS $MGP $MHK $MXL $NGG $NWE… https://t.co/jXZNb22Cwb,1,Promotions 4/7: $AMT $BHP $BK $CHH $ENI $EQNR $ETR $EXR $FCX $HOLX $HSIC $LOW $LSI $MAR $MAS $MGP $MHK $MXL $NGG $NWE... https: //t.co/jXZNb22Cwb
Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital,1,Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital
Vertical Research expects Allison Transmission to break out,1,Vertical Research predicts the Allison transmission will break out
Voyager Therapeutics started at outperform with $26 stock price target at Oppenheimer,1,Voyager Therapeutics started outperforming with a $26 stock price target at Oppenheimer
Walt Disney stock price target raised to $143 from $141 at Imperial Capital,1,Walt Disney stock price target raised to $143 from $141 at Imperial Capital
"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha… https://t.co/9TLXzYZjUs",1,"Wells Fargo analyst Dori Kesten raised her rating on Marriott $MAR to overweight, noting that the hotel chain… https://t.co/9TLXzYZjUs"
Wells still bullish on T-Mobile after unsurprising CEO change,1,Wells remains bullish on T-Mobile after the unsurprising CEO change
Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch,1,Westlake Chemical stock price target raised to $65 from $64 at BofA Merrill Lynch
WestRock stock price target raised to $48 from $42 at BofA Merrill Lynch,1,The price target for WestRock stock was raised to $48 from $42 at BofA Merrill Lynch
WestRock upgraded to buy from neutral at BofA Merrill Lynch,1,WestRock was upgraded to Buy from Neutral at BofA Merrill Lynch
Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020,1,Why Credit Suisse sees the S&P 500 gaining 10% in 2020
Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey,1,Williams Cos. Buy with a $27 price target at SunTrust Robinson Humphrey
"Workday added to Goldman's conviction list, stock gains",1,"Workday added to Goldman's list of convictions, stock gains"
Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1,The price target for Zendesk stock was raised to $85 from $75 at Stifel Nicolaus
Zendesk targets raised after 'solid' results,1,Zendesk targets raised after 'solid' results.
"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",1,Fed Chair Powell: Wage hikes 'no reason' and job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf
"Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the potential threat… https://t.co/jdypDu2LhY",1,"Federal Reserve Chairman Jerome Powell said the US economy is “resilient,” even as he pointed to the potential threat… https://t.co/jdypDu2LhY"
Fed's 'bazooka' soothes dollar funding squeeze https://t.co/ZHKV5YcU5L https://t.co/gB2rZSnrcF,1,“Bazooka” Federal Reserve Bank eases dollar funding pressure https://t.co/ZHKV5YcU5L https://t.co/gB2rZSnrcF
Fed's Daly says U.S. economy well placed to weather storms https://t.co/46F3sPCsXW https://t.co/Hn3cXkJQhp,1,Fed's Daly says US economy well positioned to weather storms https://t.co/46F3sPCsXW https://t.co/Hn3cXkJQhp
Fed's Daly says US job market still has room to run https://t.co/nQOWWsXkh7,1,Fed's Daly says US labor market still has room to run https://t.co/nQOWWsXkh7
Fed's Kaplan: Inflation Will Be Muted For Some Time (Radio),1,Fed's Kaplan: Inflation will be subdued for some time (radio)
Fed's Mary Daly says current interest rates put economy 'in a good place to weather the storms',1,"The Fed's Mary Daly says current interest rates put the economy ""in a good place to weather the storms."""
"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates",1,"The Fed's Meister, who is bullish on the outlook, says the central bank can watch and wait for interest rates"
Fed's Rosengren says he is 'optimistic' on economy,1,"The Fed's Rosengren says he is ""optimistic"" about the economy"
Fed's Rosengren says U.S. unlikely to have economic downturn in 2020,1,Fed's Rosengren says US unlikely to see economic contraction in 2020
World Bank's Malpass upbeat on prospects for progress on debt relief #economy #MarketScreener… https://t.co/tILUoEQkYC,1,World Bank's Malpass optimistic about prospects for progress on debt relief #economy #MarketScreener… https://t.co/tILUoEQkYC
$AAPL - Apple forecasts 100M+ 5G iPhone sales - report https://t.co/QhkaVvX1fZ,1,$AAPL – Apple Report Expects 5G iPhone Sales of Over 100 Million https://t.co/QhkaVvX1fZ
$AQST FDA approves Aquestive's ALS treatment https://t.co/7g7ZbrkoqF via @YahooFinance,1,$AQST FDA approves Aquestive ALS treatment https://t.co/7g7ZbrkoqF via YahooFinance
$AQST: Aquestive Therapeutics confirms FDA approval for Exservan Oral Film for the treatment of amyotrophic lateral… https://t.co/PIRPvqJ4s7,1,$AQST: Aquestive Therapeutics Confirms FDA Approval of Exservan Oral Film for Treatment of Lateral Dystrophy… https://t.co/PIRPvqJ4s7
$BA $EADSY $EADSF - Boeing reports 30 orders of 737 MAX in November https://t.co/zOOFn8b2ip,1,$BA $EADSY $EADSF - Boeing announces 30 orders for 737 MAX aircraft in November https://t.co/zOOFn8b2ip
$CNK - Cinemark Holdings (CNK) Presents At Southwest Ideas Investor Conference - Slideshow. Get more updates here:… https://t.co/vdvcgOsGLP,1,$CNK - Cinemark Holdings (CNK) Presents at Southwest Ideas Investor Conference - Slideshow. Get more updates here:… https://t.co/vdvcgOsGLP
$DIS $SNE - Disney now sees $110M-$120M for 'Frozen II' https://t.co/I59tzaKreO,1,$DIS $SNE - Disney now sees $110M to $120M for 'Frozen II' https://t.co/I59tzaKreO
$DMPI DelMar Pharmaceuticals Presents Positive Interim Data of VAL-083 Demonstrating Favorable Outcomes...… https://t.co/5WbTTriTwV,1,$DMPI DelMar Pharmaceuticals reports positive interim data for VAL-083 indicating positive results… https://t.co/5WbTTriTwV
$HEPA Hepion Pharmaceuticals Successfully Advances to Next Dosing Level in Ongoing Multiple Ascending Dose Clinical Study of CRV431,1,$HEPA Company Hepion Pharmaceuticals Successfully Advances to Next Dosing Level in Ongoing Multiple Ascending Dose Clinical Study of CRV431
$ICPT: Intercept Pharma announces FDA acceptance of New Drug Application for obeticholic acid seeking accelerated... https://t.co/31L0KiSWEZ,1,$ICPT: Intercept Pharma announces FDA acceptance of new drug application for obeticholic acid that seeks to accelerate… https://t.co/31L0KiSWEZ
$IONS $AKCA $AKCA - Akcea and Ionis launches late-stage AKCEA-TTR-LRx study https://t.co/ybDZfFkp0Z,1,$IONS $AKCA $AKCA - Akcea and Ionis launch late-stage AKCEA-TTR-LRx study https://t.co/ybDZfFkp0Z
$LDOS - Leidos bull positive on DoE contract win https://t.co/KCDOa63aHE,1,$LDOS - Leidos bull positive about DoE contract win https://t.co/KCDOa63aHE
$LMT - Lockheed Martin missile test goes off well https://t.co/gYVX1UzVqD,1,$LMT - Lockheed Martin missile test goes well https://t.co/gYVX1UzVqD
$OYST: Oyster Point Pharma reports positive top-line results from the Phase 1 ZEN Study https://t.co/3fKa6WS85r,1,$OYST: Oyster Point Pharma announces positive results from phase 1 ZEN study https://t.co/3fKa6WS85r
$PAC - Grupo Aeroportuario Del Pacifico reports 10.1% rise in November traffic https://t.co/1tr3oiR6mE,1,$PAC - Grupo Aeroportuario Del Pacifico reports 10.1% rise in traffic in November https://t.co/1tr3oiR6mE
$PTCT: PTC Therapeutics announces that the FDA has granted priority review for the New Drug Application for... https://t.co/EIQ7MgrPSc,1,$PTCT: PTC Therapeutics announces that the FDA has granted Priority Review to the New Drug Application for… https://t.co/EIQ7MgrPSc
$RADA - RADA Electronic announces $12.5M in new orders https://t.co/wEocrRMgtL,1,$RADA - RADA Electronic announces $12.5 million in new orders https://t.co/wEocrRMgtL
$SGEN - Seattle Genetics earns drug approval in Canada https://t.co/Q1co2SGurS,1,$SGEN - Seattle Genetics has received approval to use the drug in Canada https://t.co/Q1co2SGurS
$TAK: Takeda Pharma presents long-term data for ALUNBRIG; demonstrates continued Superiority after two years https://t.co/RPW80FKq6S,1,$TAK: Takeda Pharma reports long-term data for ALUNBRIG; Shows continued superiority after 2 years https://t.co/RPW80FKq6S
$TEVA - Teva inks early-stage drug research deals https://t.co/yqK6GHv0Ff,1,$TEVA - Teva signs early-stage drug research deals https://t.co/yqK6GHv0Ff
$X $MT $TMST - U.S. Steel hikes HRC prices by $30/ton; steel stocks rise https://t.co/6iAnyB79Sa,1,$X $MT $TMST - US Steel raises HRC prices by $30/ton; Steel stocks rise https://t.co/6iAnyB79Sa
"A Closer Look At Asbury Automotive Group, Inc.'s (NYSE:ABG) Impressive ROE",1,"A closer look at Asbury Automotive Group, Inc.'s impressive ROE. (NYSE:ABG)"
Ad Group Publicis Keeps Guidance in Sign That Worst May Be Over,1,Ad Group Publicis maintains guidance that the worst may be over
AECOM recognized with national award for U.S. Federal small business program excellence,1,AECOM has been honored with the National Award of Excellence in the US Federal Small Business Program
Airbus racks up strong January orders,1,Airbus achieves strong orders for January
Amani Gold : Secures Gold Dealers License in Tanzania #AmaniGold #Stock #MarketScreener https://t.co/fUr63A7aVB https://t.co/AHlEWGRAtq,1,Amani Gold: obtains a gold dealers license in Tanzania #AmaniGold #Stock #MarketScreener https://t.co/fUr63A7aVB https://t.co/AHlEWGRAtq
Amazon Employees Surge Toward 1 Million,1,Amazon employees approach one million
Amazon says it signed up new Prime service members in record numbers in the U.K. this week when it aired Premier Le… https://t.co/SM7E7PiVsL,1,Amazon says it signed up new Prime members in record numbers in the UK this week when it aired Premier… https://t.co/SM7E7PiVsL
Amazon to create 500 new jobs in Florida as it plans to open a distribution center,1,Amazon will create 500 new jobs in Florida where it plans to open a distribution center
Amazon to create 500 new jobs in Florida as part of plans to open a fulfillment center in Auburndale,1,Amazon will create 500 new jobs in Florida as part of its plans to open a fulfillment center in Auburndale
Amazon to create 500 new jobs in Mississippi as it builds a 2nd fulfillment center in the state,1,Amazon will create 500 new jobs in Mississippi as it builds a second fulfillment center in the state
Amazon to create 500 new jobs in Mississippi as it builds new fulfillment center,1,Amazon intends to create 500 new jobs in Mississippi as it builds a new fulfillment center
AMD launches 7nm GPU for workstations; shares +4%,1,AMD launches 7nm GPU for workstations; Shares +4%
Analysis: Popeyes Chicken Sandwich Translates To Surge In Foot Traffic,1,Analysis: Popeyes chicken sandwich translates to increased foot traffic
Analysts positive on New Relic's investor event,1,Analysts are positive about New Relic's investor event
Apple Averted An iPhone Fiasco With Phase 1 Trade Deal,1,Apple avoided an iPhone fiasco with a Phase 1 commercial deal
Apple forecasts 100M+ 5G iPhone sales - report,1,Apple Expects iPhone Sales of Over 100 Million+ 5G – Report
Apple Just Put the Swiss Watch Industry to Shame,1,Apple puts the Swiss watch industry to shame
Apple's iPhone 11 'massive' success - Wedbush,1,"Apple's ""massive"" iPhone 11 success - Wedbush"
ArcelorMittal More Optimistic on Steel Demand Outlook for 2020,1,ArcelorMittal is more optimistic about the 2020 steel demand outlook
ArcelorMittal sees 2020 steel pick-up as debt hits low,1,ArcelorMittal expects the steel sector to rebound in 2020 as debt declines
"As Uber, GrubHub and Postmates battle over cities, Doordash is thriving in the suburbs https://t.co/U7tr1vKX5x",1,"While Uber, GrubHub, and Postmites fight over cities, Doordash thrives in the suburbs https://t.co/U7tr1vKX5x"
Azul's January traffic rose 29.1%,1,Azul's January traffic increased by 29.1%
"Baidu Leads the Way in Innovation with 5,712 Artificial Intelligence Patent Applications  https://t.co/btciiZtLpZ",1,"Baidu leads the way in innovation with 5,712 AI patent applications https://t.co/btciiZtLpZ"
"Blue Apron to offer 'diabetes-friendly' menus this month, stock rallies",1,"Blue Apron to introduce 'diabetes-friendly' listings this month, stock pools"
Boeing reports 30 new orders for the troubled 737 Max in November https://t.co/jGejqEi0oT,1,Boeing announces 30 new orders for the troubled 737 MAX in November https://t.co/jGejqEi0oT
Brazilian food delivery app iFood looks to grow in retail in 2020,1,Brazilian food delivery app iFood is looking to grow in the retail space in 2020
Canopy Growth gets Health Canada license for beverage facility,1,Canopy Growth has obtained a Health Canada beverage facility license
"Canopy Growth Obtains Health Canada License For Beverage Facility, Now Has All 'Cannabis 2.0' Licenses",1,Canopy Growth has obtained a Health Canada Beverage Facility License and now has all “Cannabis 2.0” licences.
